date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
2000-07-12,1.2505,100.1085,29.023499999999995,18.0275,18.0275,29.3975,13.211500000000001
2000-07-13,1.3450000000000002,100.0915,29.152000000000005,18.3,18.3,29.544999999999998,13.425999999999998
2000-07-14,1.3719999999999999,100.066,29.244,18.3635,18.3635,29.639500000000005,13.479500000000002
2000-07-15,1.2385,100.0255,29.396499999999996,18.189,18.189,29.807499999999997,13.336000000000002
2000-07-16,1.0775000000000001,99.9885,29.5885,18.034,18.034,29.9985,13.223500000000001
2000-07-17,0.968,99.9765,29.658500000000004,17.645999999999997,17.646,30.063,12.944999999999999
2000-07-18,0.726,99.9785,29.799,17.2975,17.2975,30.2,12.6645
2000-07-19,0.542,99.983,30.106,17.2435,17.2435,30.508,12.610000000000001
2000-07-20,0.7525,99.97200000000001,30.401500000000006,17.569499999999998,17.569499999999998,30.8025,12.858500000000001
2000-07-21,0.8334999999999999,99.95599999999999,30.546499999999998,17.7695,17.7695,30.9555,13.017500000000002
2000-07-22,0.868,99.94200000000001,30.601499999999998,17.936500000000002,17.936500000000002,31.0435,13.123999999999999
2000-07-23,0.9789999999999999,99.9195,30.560000000000002,17.842000000000002,17.842,30.998999999999995,13.051499999999999
2000-07-24,0.9894999999999999,99.89750000000001,30.4275,17.7745,17.7745,30.8805,13.0
2000-07-25,1.0815,99.893,30.321500000000004,17.768,17.768,30.782999999999998,12.995500000000002
2000-07-26,1.2545,99.9135,30.15,17.9105,17.910500000000003,30.611,13.1005
2000-07-27,1.3805,99.9375,29.97,17.9375,17.9375,30.3915,13.113
2000-07-28,1.356,99.934,29.912,17.8285,17.828500000000002,30.299500000000002,13.0245
2000-07-29,1.5045,99.9145,29.796,17.7495,17.749499999999998,30.178500000000003,12.958499999999997
2000-07-30,2.112,99.901,29.6415,17.728,17.728,30.0135,12.938999999999998
2000-07-31,2.5140000000000002,99.90950000000001,29.336000000000002,17.785999999999998,17.7865,29.692499999999995,12.991999999999999
2000-08-01,2.7955,99.929,28.990500000000004,17.857999999999997,17.8585,29.3285,13.0535
2000-08-02,2.9165,99.94500000000001,28.682,17.910500000000003,17.910999999999998,29.004,13.098500000000001
2000-08-03,3.0629999999999997,99.97399999999999,28.434499999999996,18.053000000000004,18.0535,28.727999999999998,13.2195
2000-08-04,3.0895,100.01650000000001,28.295000000000005,18.205000000000002,18.2055,28.5685,13.341
2000-08-05,3.084,100.049,28.237000000000002,18.302,18.302500000000002,28.455999999999996,13.4055
2000-08-06,3.097,100.058,28.296,18.6595,18.66,28.5055,13.656
2000-08-07,3.104,100.07000000000001,28.2985,18.943,18.9435,28.5195,13.875499999999999
2000-08-08,3.0185000000000004,100.092,28.107,19.073,19.073500000000003,28.330000000000002,13.996
2000-08-09,2.9110000000000005,100.11449999999999,27.997499999999995,19.178,19.1785,28.215500000000002,14.09
2000-08-10,3.5595,100.131,27.994,19.434,19.4345,28.191999999999997,14.3055
2000-08-11,3.5774999999999997,100.134,27.906,19.5715,19.572000000000003,28.0945,14.422500000000003
2000-08-12,3.4575000000000005,100.13050000000001,27.805,19.473,19.4735,27.985000000000003,14.3535
2000-08-13,3.4455,100.13149999999999,27.7385,19.214000000000002,19.214999999999996,27.875999999999998,14.185500000000001
2000-08-14,3.3534999999999995,100.14500000000001,27.730499999999996,18.9285,18.93,27.7985,13.998500000000002
2000-08-15,3.1805,100.1575,27.8555,18.672,18.673,27.847,13.812999999999999
2000-08-16,3.027,100.1615,28.085,18.4965,18.4975,28.018,13.679999999999998
2000-08-17,3.002,100.1645,28.234999999999996,18.494999999999997,18.496,28.1575,13.680499999999999
2000-08-18,2.7965,100.1755,28.394,18.412,18.413000000000004,28.308,13.613499999999998
2000-08-19,2.2205,100.1865,28.547000000000004,18.259,18.259999999999998,28.462,13.487
2000-08-20,1.8335000000000001,100.1865,28.747500000000002,17.81,17.811,28.679000000000002,13.133
2000-08-21,1.5245,100.1975,28.958499999999997,17.6845,17.685499999999998,28.911,13.016499999999999
2000-08-22,1.3094999999999999,100.2295,29.069499999999998,17.427,17.428,29.043,12.7895
2000-08-23,1.1300000000000001,100.2535,29.153000000000002,17.194,17.195,29.1555,12.586
2000-08-24,1.0639999999999998,100.2605,29.235999999999997,17.0845,17.0855,29.2565,12.492500000000001
2000-08-25,1.068,100.25750000000001,29.208,17.0305,17.0315,29.278000000000002,12.450999999999999
2000-08-26,1.0635,100.24600000000001,29.1315,16.826,16.827,29.200499999999998,12.2975
2000-08-27,1.3285,100.22099999999999,29.076999999999998,16.762999999999998,16.764000000000003,29.133,12.2485
2000-08-28,1.3225,100.1945,29.148500000000002,16.6125,16.6135,29.206,12.115
2000-08-29,1.22,100.171,29.2195,16.4535,16.454500000000003,29.284499999999998,11.969
2000-08-30,0.49000000000000005,100.1535,29.222,16.1695,16.1705,29.308500000000002,11.715
2000-08-31,0.6115,100.1395,29.236,16.1435,16.145,29.329500000000003,11.687000000000001
2000-09-01,1.5175,100.1375,29.2825,16.525,16.5265,29.374000000000002,11.998000000000001
2000-09-02,1.5855000000000001,100.126,29.360500000000002,16.9915,16.9925,29.470499999999998,12.3425
2000-09-03,1.5975000000000001,100.09,29.395000000000003,17.4165,17.416999999999998,29.549500000000002,12.649000000000001
2000-09-04,1.6295000000000002,100.04299999999999,29.381,17.7145,17.715,29.603999999999996,12.878499999999999
2000-09-05,1.8060000000000003,100.0115,29.158499999999997,17.9095,17.91,29.469,13.031
2000-09-06,2.1420000000000003,100.0155,28.563499999999998,17.9095,17.91,28.892500000000002,13.0245
2000-09-07,2.454,100.0255,27.996000000000002,17.95,17.950499999999998,28.317,13.0505
2000-09-08,2.4125,100.031,27.699999999999996,18.079,18.080000000000002,28.0135,13.151
2000-09-09,2.386,100.0335,27.580000000000002,18.375,18.376,27.883499999999998,13.360499999999998
2000-09-10,2.41,100.02,27.446000000000005,18.3315,18.332500000000003,27.7315,13.327000000000002
2000-09-11,2.4195,99.988,27.417,18.3555,18.3565,27.691499999999998,13.35
2000-09-12,2.4835000000000003,99.9555,27.326,18.5,18.501,27.5935,13.4715
2000-09-13,2.5945,99.93350000000001,27.172500000000003,18.678,18.679,27.4275,13.630500000000001
2000-09-14,2.65,99.9185,27.052000000000003,18.693,18.694,27.2985,13.648499999999999
2000-09-15,2.6445,99.90849999999999,26.805500000000002,18.446,18.448,27.045499999999997,13.516499999999999
2000-09-16,2.3725,99.917,26.353500000000004,17.7405,17.7445,26.596500000000002,13.093
2000-09-17,2.367,99.9335,25.8245,17.107000000000003,17.1115,26.063499999999998,12.6945
2000-09-18,2.3665000000000003,99.946,25.354499999999998,16.4435,16.4495,25.5135,12.297500000000001
2000-09-19,2.3665,99.963,25.0365,16.1145,16.121000000000002,25.173499999999997,12.099499999999999
2000-09-20,2.2485000000000004,99.97749999999999,24.9465,16.2315,16.2375,25.073500000000003,12.1975
2000-09-21,1.7495,99.98299999999999,24.836499999999997,16.275,16.281,24.956,12.24
2000-09-22,1.9440000000000002,99.99300000000001,24.722500000000004,16.321,16.327,24.84,12.283
2000-09-23,2.053,100.014,24.657000000000004,16.4115,16.4175,24.775,12.366499999999998
2000-09-24,2.0785,100.02250000000001,24.598999999999997,16.514499999999998,16.5205,24.711499999999997,12.462
2000-09-25,2.0484999999999998,100.01599999999999,24.425,16.4495,16.4555,24.5285,12.444999999999999
2000-09-26,1.7125,100.023,24.198,15.884,15.891000000000002,24.314500000000002,12.128499999999999
2000-09-27,1.3980000000000001,100.036,24.054000000000002,15.318000000000001,15.325999999999999,24.176499999999997,11.7925
2000-09-28,1.3829999999999998,100.04849999999999,23.768,14.621,14.629499999999998,23.895,11.345
2000-09-29,1.3795000000000002,100.064,23.404999999999998,14.0215,14.030499999999998,23.5325,10.962499999999999
2000-09-30,1.3535,100.0715,23.177,13.785000000000002,13.794,23.310499999999998,10.7935
2000-10-01,1.341,100.0735,22.978,13.5945,13.6035,23.097500000000004,10.6645
2000-10-02,1.2754999999999999,100.079,22.781,13.233500000000001,13.242499999999998,22.8975,10.404
2000-10-03,1.116,100.09,22.575,12.7785,12.788,22.6875,10.0545
2000-10-04,1.0550000000000002,100.10600000000001,22.3555,12.431000000000001,12.4405,22.412,9.823
2000-10-05,1.0875,100.1215,22.3695,12.506499999999999,12.515,22.3675,9.850999999999999
2000-10-06,2.2,100.12650000000001,22.441000000000003,13.1695,13.175999999999998,22.4235,10.2485
2000-10-07,2.2,100.159,22.192500000000003,12.885,12.8965,22.175,10.155
2000-10-08,2.2,100.21849999999999,21.579,12.318,12.3415,21.634999999999998,9.989999999999998
2000-10-09,2.1995,100.28299999999999,20.892000000000003,11.6735,11.704,20.9575,9.7405
2000-10-10,2.143,100.345,20.1625,10.6065,10.642,20.172,9.1655
2000-10-11,1.736,100.4055,19.608,9.434999999999999,9.4775,19.607,8.488
2000-10-12,1.4745,100.466,19.121499999999997,8.4025,8.450500000000002,19.110999999999997,7.8805
2000-10-13,1.3955,100.517,18.5995,7.473999999999999,7.525,18.5185,7.305
2000-10-14,1.338,100.568,18.1415,6.5045,6.5595,17.9385,6.715999999999999
2000-10-15,1.1915,100.615,17.9645,5.816000000000001,5.872999999999999,17.5975,6.2940000000000005
2000-10-16,1.1915,100.6195,18.1565,6.019,6.075,17.7285,6.387
2000-10-17,1.1915,100.60849999999999,18.307,6.3005,6.356,17.847,6.528499999999999
2000-10-18,1.1934999999999998,100.6025,18.3785,6.591500000000001,6.6465000000000005,17.914,6.672
2000-10-19,1.199,100.5995,18.334,6.8035,6.858,17.858,6.780499999999999
2000-10-20,1.202,100.60900000000001,18.303,6.815,6.8694999999999995,17.8215,6.786
2000-10-21,1.2385,100.63449999999999,18.225,6.825,6.8795,17.75,6.7875
2000-10-22,1.2385,100.6795,18.1635,6.85,6.9045000000000005,17.6795,6.7965
2000-10-23,1.2385,100.7385,18.0915,6.8340000000000005,6.888,17.607499999999998,6.780499999999999
2000-10-24,1.2385,100.79249999999999,17.9845,6.858,6.9125,17.5285,6.786999999999999
2000-10-25,1.2035,100.8235,17.8585,6.914,6.968500000000001,17.416,6.8100000000000005
2000-10-26,0.096,100.84450000000001,17.779999999999998,6.559,6.6135,17.322499999999998,6.5485
2000-10-27,0.098,100.829,18.081,7.085500000000001,7.135000000000001,17.5685,6.757000000000001
2000-10-28,0.098,100.79299999999999,18.685,7.956,7.9925000000000015,18.159,7.0625
2000-10-29,0.098,100.7525,19.3095,8.6615,8.6905,18.769000000000002,7.328999999999999
2000-10-30,0.098,100.7235,19.829500000000003,9.2845,9.309000000000001,19.2855,7.5745000000000005
2000-10-31,0.098,100.69399999999999,20.3,9.9235,9.9415,19.677,7.827499999999999
2000-11-01,0.097,100.661,20.6825,10.465,10.477500000000001,20.0075,8.0525
2000-11-02,0.05500000000000001,100.63550000000001,20.9525,10.979,10.9885,20.3245,8.291500000000001
