timestamp,Glucose
1991-04-07 18:00:00,266.0
1991-04-07 22:00:00,190.0
1991-04-08 08:00:00,147.0
1991-04-08 12:00:00,67.0
1991-04-08 18:00:00,93.0
1991-04-08 22:00:00,127.0
1991-04-09 08:00:00,90.0
1991-04-09 12:00:00,56.0
1991-04-09 18:00:00,147.0
1991-04-09 22:00:00,98.0
1991-04-10 08:00:00,67.0
1991-04-10 12:00:00,110.0
1991-04-10 18:00:00,181.0
1991-04-10 22:00:00,116.0
1991-04-11 08:00:00,221.0
1991-04-11 12:00:00,170.0
1991-04-11 18:00:00,192.0
1991-04-11 22:00:00,161.0
1991-04-12 08:00:00,110.0
1991-04-12 12:00:00,66.0
1991-04-12 18:00:00,181.0
1991-04-12 22:00:00,194.0
1991-04-13 08:00:00,196.0
1991-04-13 12:00:00,240.0
1991-04-13 18:00:00,190.0
1991-04-13 22:00:00,166.0
1991-04-14 08:00:00,180.0
1991-04-14 12:00:00,400.0
1991-04-14 18:00:00,60.0
1991-04-14 22:00:00,193.0
1991-04-15 08:00:00,210.0
1991-04-15 12:00:00,70.0
1991-04-15 18:00:00,140.0
1991-04-15 22:00:00,166.0
1991-04-16 08:00:00,201.0
1991-04-16 12:00:00,48.0
1991-04-16 18:00:00,192.0
1991-04-16 22:00:00,101.0
1991-04-17 08:00:00,166.0
1991-04-17 12:00:00,87.0
1991-04-17 18:00:00,109.0
1991-04-17 22:00:00,87.0
1991-04-18 08:00:00,172.0
1991-04-18 12:00:00,72.0
1991-04-18 18:00:00,91.0
1991-04-18 22:00:00,160.0
1991-04-19 08:00:00,201.0
1991-04-19 12:00:00,97.0
1991-04-19 18:00:00,143.0
1991-04-19 22:00:00,151.0
1991-04-20 08:00:00,188.0
1991-04-20 12:00:00,201.0
1991-04-20 18:00:00,166.0
1991-04-20 22:00:00,191.0
1991-04-21 08:00:00,218.0
1991-04-21 12:00:00,190.0
1991-04-21 18:00:00,198.0
1991-04-21 22:00:00,214.0
1991-04-22 08:00:00,231.0
1991-04-22 12:00:00,110.0
1991-04-22 18:00:00,161.0
1991-04-22 22:00:00,147.0
1991-04-23 08:00:00,195.0
1991-04-23 12:00:00,70.0
1991-04-23 18:00:00,141.0
1991-04-23 22:00:00,104.0
1991-04-24 08:00:00,201.0
1991-04-24 12:00:00,72.0
1991-04-24 18:00:00,99.0
1991-04-24 22:00:00,177.0
1991-04-25 08:00:00,237.0
1991-04-25 12:00:00,90.0
1991-04-25 18:00:00,127.0
1991-04-25 22:00:00,141.0
1991-04-26 08:00:00,241.0
1991-04-26 12:00:00,101.0
1991-04-26 18:00:00,131.0
1991-04-26 22:00:00,94.0
1991-04-27 08:00:00,166.0
1991-04-27 12:00:00,141.0
1991-04-27 18:00:00,166.0
1991-04-27 22:00:00,181.0
1991-04-28 08:00:00,232.0
1991-04-28 12:00:00,190.0
1991-04-28 18:00:00,200.0
1991-04-28 22:00:00,190.0
1991-04-29 08:00:00,261.0
1991-04-29 12:00:00,118.0
1991-04-29 18:00:00,190.0
1991-04-29 22:00:00,160.0
1991-04-30 08:00:00,221.0
1991-04-30 12:00:00,100.0
1991-04-30 18:00:00,211.0
1991-04-30 22:00:00,161.0
1991-05-01 08:00:00,189.0
1991-05-01 12:00:00,89.0
1991-05-01 18:00:00,160.0
1991-05-01 22:00:00,157.0
1991-05-02 08:00:00,161.0
1991-05-02 12:00:00,80.0
1991-05-02 18:00:00,111.0
1991-05-02 22:00:00,97.0
1991-05-03 08:00:00,104.0
1991-05-03 12:00:00,70.0
1991-05-03 18:00:00,142.0
1991-05-03 22:00:00,111.0
1991-05-04 08:00:00,97.0
1991-05-04 12:00:00,196.0
1991-05-04 18:00:00,210.0
1991-05-04 22:00:00,166.0
1991-05-05 08:00:00,154.0
1991-05-05 12:00:00,196.0
1991-05-05 18:00:00,161.0
1991-05-05 22:00:00,101.0
1991-05-06 08:00:00,92.0
1991-05-06 12:00:00,71.0
1991-05-06 18:00:00,122.0
1991-05-06 22:00:00,81.0
1991-05-07 08:00:00,79.0
1991-05-07 12:00:00,33.0
1991-05-07 18:00:00,266.0
1991-05-07 22:00:00,301.0
1991-05-08 08:00:00,91.0
1991-05-08 12:00:00,110.0
1991-05-08 18:00:00,141.0
1991-05-08 22:00:00,111.0
1991-05-09 08:00:00,99.0
1991-05-09 12:00:00,140.0
1991-05-09 18:00:00,121.0
1991-05-09 22:00:00,133.0
1991-05-10 08:00:00,94.0
1991-05-10 12:00:00,131.0
1991-05-10 18:00:00,140.0
1991-05-10 22:00:00,106.0
1991-05-11 08:00:00,87.0
1991-05-11 12:00:00,201.0
1991-05-11 18:00:00,142.0
1991-05-11 22:00:00,161.0
1991-05-12 08:00:00,142.0
1991-05-12 12:00:00,192.0
1991-05-12 18:00:00,201.0
1991-05-12 22:00:00,161.0
1991-05-13 08:00:00,156.0
1991-05-13 12:00:00,161.0
1991-05-13 18:00:00,192.0
1991-05-13 22:00:00,187.0
1991-05-14 08:00:00,143.0
1991-05-14 12:00:00,177.0
1991-05-14 18:00:00,201.0
1991-05-14 22:00:00,182.0
1991-05-15 08:00:00,173.0
1991-05-15 12:00:00,201.0
1991-05-15 18:00:00,186.0
1991-05-15 22:00:00,167.0
1991-05-16 08:00:00,143.0
1991-05-16 12:00:00,191.0
1991-05-16 18:00:00,157.0
1991-05-16 22:00:00,131.0
1991-05-17 08:00:00,121.0
1991-05-17 12:00:00,177.0
1991-05-17 18:00:00,142.0
1991-05-17 22:00:00,118.0
1991-05-18 08:00:00,101.0
1991-05-18 12:00:00,199.0
1991-05-18 18:00:00,217.0
1991-05-18 22:00:00,190.0
1991-05-19 08:00:00,166.0
1991-05-19 12:00:00,181.0
1991-05-19 18:00:00,160.0
1991-05-19 22:00:00,104.0
1991-05-20 08:00:00,193.0
1991-05-20 12:00:00,166.0
1991-05-20 18:00:00,210.0
1991-05-20 22:00:00,188.0
1991-05-21 08:00:00,147.0
1991-05-21 12:00:00,181.0
1991-05-21 18:00:00,242.0
1991-05-21 22:00:00,190.0
1991-05-22 08:00:00,177.0
1991-05-22 12:00:00,201.0
1991-05-22 18:00:00,212.0
1991-05-22 22:00:00,203.0
1991-05-23 08:00:00,166.0
1991-05-23 12:00:00,210.0
1991-05-23 18:00:00,197.0
1991-05-23 22:00:00,166.0
1991-05-24 08:00:00,110.0
1991-05-24 12:00:00,180.0
1991-05-24 18:00:00,161.0
1991-05-24 22:00:00,142.0
1991-05-25 08:00:00,131.0
1991-05-25 12:00:00,116.0
1991-05-25 18:00:00,110.0
1991-05-25 22:00:00,101.0
1991-05-26 08:00:00,96.0
1991-05-26 12:00:00,116.0
1991-05-26 18:00:00,142.0
1991-05-26 22:00:00,87.0
1991-05-27 08:00:00,76.0
1991-05-27 12:00:00,91.0
1991-05-27 18:00:00,90.0
1991-05-27 22:00:00,99.0
1991-05-28 08:00:00,66.0
1991-05-28 12:00:00,110.0
1991-05-28 18:00:00,142.0
1991-05-28 22:00:00,110.0
1991-05-29 08:00:00,77.0
1991-05-29 12:00:00,141.0
1991-05-29 18:00:00,119.0
1991-05-29 22:00:00,87.0
1991-05-30 08:00:00,172.0
1991-05-30 12:00:00,201.0
1991-05-30 18:00:00,222.0
1991-05-30 22:00:00,190.0
1991-05-31 08:00:00,161.0
1991-05-31 12:00:00,221.0
1991-05-31 18:00:00,191.0
1991-05-31 22:00:00,160.0
1991-06-01 08:00:00,147.0
1991-06-01 12:00:00,100.0
1991-06-01 18:00:00,166.0
1991-06-01 22:00:00,140.0
1991-06-02 08:00:00,112.0
1991-06-02 12:00:00,88.0
1991-06-02 18:00:00,101.0
1991-06-02 22:00:00,87.0
1991-06-03 08:00:00,94.0
1991-06-03 12:00:00,141.0
1991-06-03 18:00:00,210.0
1991-06-03 22:00:00,198.0
1991-06-04 08:00:00,210.0
1991-06-04 12:00:00,244.0
1991-06-04 18:00:00,222.0
1991-06-04 22:00:00,101.0
1991-06-05 08:00:00,166.0
1991-06-05 12:00:00,210.0
1991-06-05 18:00:00,180.0
1991-06-05 22:00:00,110.0
1991-06-06 08:00:00,184.0
1991-06-06 12:00:00,216.0
1991-06-06 18:00:00,194.0
1991-06-06 22:00:00,188.0
1991-06-07 08:00:00,210.0
1991-06-07 12:00:00,289.0
1991-06-07 18:00:00,221.0
1991-06-07 22:00:00,190.0
1991-06-08 08:00:00,222.0
1991-06-08 12:00:00,196.0
1991-06-08 18:00:00,210.0
1991-06-08 22:00:00,188.0
1991-06-09 08:00:00,226.0
1991-06-09 12:00:00,240.0
1991-06-09 18:00:00,270.0
1991-06-09 22:00:00,281.0
1991-06-10 08:00:00,306.0
1991-06-10 12:00:00,310.0
1991-06-10 18:00:00,287.0
1991-06-10 22:00:00,266.0
1991-06-11 08:00:00,187.0
1991-06-11 12:00:00,156.0
1991-06-11 18:00:00,171.0
1991-06-11 22:00:00,140.0
1991-06-12 08:00:00,167.0
1991-06-12 12:00:00,142.0
1991-06-12 18:00:00,131.0
1991-06-12 22:00:00,101.0
1991-06-13 08:00:00,147.0
1991-06-13 12:00:00,121.0
1991-06-13 18:00:00,166.0
1991-06-13 22:00:00,184.0
1991-06-14 08:00:00,121.0
1991-06-14 12:00:00,116.0
1991-06-14 18:00:00,142.0
1991-06-14 22:00:00,176.0
1991-06-15 08:00:00,110.0
1991-06-15 12:00:00,161.0
1991-06-15 18:00:00,147.0
1991-06-15 22:00:00,190.0
1991-06-16 08:00:00,107.0
1991-06-16 12:00:00,166.0
1991-06-16 18:00:00,121.0
1991-06-16 22:00:00,147.0
1991-06-17 08:00:00,90.0
1991-06-17 12:00:00,121.0
1991-06-17 18:00:00,131.0
1991-06-17 22:00:00,177.0
1991-06-18 08:00:00,101.0
1991-06-18 12:00:00,90.0
1991-06-18 18:00:00,116.0
1991-06-18 22:00:00,192.0
1991-06-19 08:00:00,116.0
1991-06-19 12:00:00,121.0
1991-06-19 18:00:00,122.0
1991-06-19 22:00:00,201.0
1991-06-20 08:00:00,90.0
1991-06-20 12:00:00,96.0
1991-06-20 18:00:00,141.0
1991-06-20 22:00:00,189.0
1991-06-21 08:00:00,141.0
1991-06-21 12:00:00,136.0
1991-06-21 18:00:00,162.0
1991-06-21 22:00:00,196.0
1991-06-22 08:00:00,92.0
1991-06-22 12:00:00,206.0
1991-06-22 18:00:00,187.0
1991-06-22 22:00:00,151.0
1991-06-23 08:00:00,153.0
1991-06-23 12:00:00,306.0
1991-06-23 18:00:00,141.0
1991-06-23 22:00:00,160.0
1991-06-24 08:00:00,172.0
1991-06-24 12:00:00,161.0
1991-06-24 18:00:00,147.0
1991-06-24 22:00:00,122.0
1991-06-25 08:00:00,119.0
1991-06-25 12:00:00,97.0
1991-06-25 18:00:00,161.0
1991-06-25 22:00:00,101.0
1991-06-26 08:00:00,108.0
1991-06-26 12:00:00,136.0
1991-06-26 18:00:00,116.0
1991-06-26 22:00:00,100.0
1991-06-27 08:00:00,100.0
1991-06-27 12:00:00,110.0
1991-06-27 18:00:00,166.0
1991-06-27 22:00:00,95.0
1991-06-28 08:00:00,99.0
1991-06-28 12:00:00,140.0
1991-06-28 18:00:00,172.0
1991-06-28 22:00:00,121.0
1991-06-29 08:00:00,116.0
1991-06-29 12:00:00,129.0
1991-06-29 18:00:00,161.0
1991-06-29 22:00:00,110.0
1991-06-30 08:00:00,96.0
1991-06-30 12:00:00,110.0
1991-06-30 18:00:00,161.0
1991-06-30 22:00:00,77.0
1991-07-01 08:00:00,60.0
1991-07-01 12:00:00,121.0
1991-07-01 18:00:00,143.0
1991-07-01 22:00:00,89.0
1991-07-02 08:00:00,71.0
1991-07-02 12:00:00,140.0
1991-07-02 18:00:00,110.0
1991-07-02 22:00:00,96.0
1991-07-03 08:00:00,112.0
1991-07-03 12:00:00,110.0
1991-07-03 18:00:00,141.0
1991-07-03 22:00:00,92.0
1991-07-04 08:00:00,121.0
1991-07-04 12:00:00,201.0
1991-07-04 18:00:00,116.0
1991-07-04 22:00:00,87.0
1991-07-05 08:00:00,113.0
1991-07-05 12:00:00,116.0
1991-07-05 18:00:00,121.0
1991-07-05 22:00:00,91.0
1991-07-06 08:00:00,140.0
1991-07-06 12:00:00,156.0
1991-07-06 18:00:00,110.0
1991-07-06 22:00:00,101.0
1991-07-07 08:00:00,92.0
1991-07-07 12:00:00,107.0
1991-07-07 18:00:00,104.0
1991-07-07 22:00:00,67.0
1991-07-08 08:00:00,191.0
1991-07-08 12:00:00,147.0
1991-07-08 18:00:00,161.0
1991-07-08 22:00:00,116.0
1991-07-09 08:00:00,99.0
1991-07-09 12:00:00,80.0
1991-07-09 18:00:00,111.0
1991-07-09 22:00:00,80.0
1991-07-10 08:00:00,110.0
1991-07-10 12:00:00,99.0
1991-07-10 18:00:00,187.0
1991-07-10 22:00:00,160.0
1991-07-11 08:00:00,167.0
1991-07-11 12:00:00,189.0
1991-07-11 18:00:00,200.0
1991-07-11 22:00:00,114.0
1991-07-12 08:00:00,90.0
1991-07-12 12:00:00,92.0
1991-07-12 18:00:00,116.0
1991-07-12 22:00:00,90.0
1991-07-13 08:00:00,90.0
1991-07-13 12:00:00,164.0
1991-07-13 18:00:00,171.0
1991-07-13 22:00:00,143.0
1991-07-14 08:00:00,161.0
1991-07-14 12:00:00,189.0
1991-07-14 18:00:00,201.0
1991-07-14 22:00:00,110.0
1991-07-15 08:00:00,196.0
1991-07-15 12:00:00,188.0
1991-07-15 18:00:00,206.0
1991-07-15 22:00:00,192.0
1991-07-16 08:00:00,206.0
1991-07-16 12:00:00,214.0
1991-07-16 18:00:00,226.0
1991-07-16 22:00:00,261.0
1991-07-17 08:00:00,301.0
1991-07-17 12:00:00,310.0
1991-07-17 18:00:00,266.0
1991-07-17 22:00:00,201.0
1991-07-18 08:00:00,199.0
1991-07-18 12:00:00,266.0
1991-07-18 18:00:00,221.0
1991-07-18 22:00:00,104.0
1991-07-19 08:00:00,181.0
1991-07-19 12:00:00,172.0
1991-07-19 18:00:00,181.0
1991-07-19 22:00:00,116.0
1991-07-20 08:00:00,144.0
1991-07-20 12:00:00,191.0
1991-07-20 18:00:00,168.0
1991-07-20 22:00:00,166.0
1991-07-21 08:00:00,171.0
1991-07-21 12:00:00,106.0
1991-07-21 18:00:00,110.0
1991-07-21 22:00:00,87.0
1991-07-22 08:00:00,96.0
1991-07-22 12:00:00,77.0
1991-07-22 18:00:00,74.0
1991-07-22 22:00:00,80.0
1991-07-23 08:00:00,66.0
1991-07-23 12:00:00,54.0
1991-07-23 18:00:00,60.0
1991-07-23 22:00:00,56.0
1991-07-24 08:00:00,47.0
1991-07-24 12:00:00,41.0
1991-07-24 18:00:00,400.0
1991-07-24 22:00:00,181.0
1991-07-25 08:00:00,150.0
1991-07-25 12:00:00,110.0
1991-07-25 18:00:00,121.0
1991-07-25 22:00:00,164.0
1991-07-26 08:00:00,141.0
1991-07-26 12:00:00,115.0
1991-07-26 18:00:00,108.0
1991-07-26 22:00:00,111.0
1991-07-27 08:00:00,201.0
1991-07-27 12:00:00,121.0
1991-07-27 18:00:00,116.0
1991-07-27 22:00:00,99.0
